Entity,Type,Superclass(es),http://purl.obolibrary.org/obo/FOBI_00422,http://purl.obolibrary.org/obo/FOBI_00423,http://purl.obolibrary.org/obo/FOBI_00424,http://purl.obolibrary.org/obo/FOBI_00425,http://purl.obolibrary.org/obo/FOBI_040232,http://purl.obolibrary.org/obo/FOBI_040233,http://purl.obolibrary.org/obo/FOBI_040235,http://purl.obolibrary.org/obo/FOBI_040236,http://purl.obolibrary.org/obo/FOBI_040237,http://purl.obolibrary.org/obo/FOBI_040238,http://purl.obolibrary.org/obo/FOBI_043480,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000412,http://www.geneontology.org/formats/oboInOwl#hasOBOFormatVersion,http://www.w3.org/2000/01/rdf-schema#label,
http://purl.obolibrary.org/obo/FOODON_00003281,Class,http://purl.obolibrary.org/obo/FOODON_03411222,,,,,,,,,,,"'FOBI:0181'",,,,,,,"'White fish'",
http://purl.obolibrary.org/obo/FOODON_03301005,Class,http://purl.obolibrary.org/obo/FOODON_03306347,,,,,,,,,,,"'FOBI:0277'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'spaghetti'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'spaghetti macaroni'",
http://purl.obolibrary.org/obo/FOODON_03301036,Class,http://purl.obolibrary.org/obo/FOODON_00001139,,,,,,,,,,,"'FOBI:040230'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'coffee'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'coffee (liquid drink)'",
http://purl.obolibrary.org/obo/FOODON_03301040,Class,http://purl.obolibrary.org/obo/FOODON_00001915,,,,,,,,,,,"'FOBI:0073'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'watermelon'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'watermelon (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301055,Class,http://purl.obolibrary.org/obo/FOODON_00001183,,,,,,,,,,,"'FOBI:07523'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'white bread'",
http://purl.obolibrary.org/obo/FOODON_03301072,Class,http://purl.obolibrary.org/obo/FOODON_00001215,,,,,,,,,,,"'FOBI:07552'","'http://purl.obolibrary.org/obo/IAO_0000122'","'The powdered form of cocoa bean solids remaining after cocoa butter, the fat component, is extracted from chocolate liquor, roasted cocoa beans that have been ground into a liquid state.'","'cocoa powder'","'https://en.wikipedia.org/wiki/Cocoa_solids'","'http://purl.obolibrary.org/obo/foodon.owl'",,"'cocoa'",
http://purl.obolibrary.org/obo/FOODON_03301103,Class,http://purl.obolibrary.org/obo/FOODON_03309832,,,,,,,,,,,"'FOBI:07532'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'orange juice'",
http://purl.obolibrary.org/obo/FOODON_03301105,Class,http://purl.obolibrary.org/obo/FOODON_03303380,,,,,,,,,,,"'FOBI:07566'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'paprika'",
http://purl.obolibrary.org/obo/FOODON_03301107,Class,http://purl.obolibrary.org/obo/FOODON_00002277,,,,,,,,,,,"'FOBI:07530'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'nectarine'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'nectarine (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301116,Class,http://purl.obolibrary.org/obo/FOODON_03311095,,,,,,,,,,,"'FOBI:0269'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'flour'",
http://purl.obolibrary.org/obo/FOODON_03301123,Class,http://purl.obolibrary.org/obo/FOODON_00001057,,,,,,,,,,,"'FOBI:008103'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'Grapes'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'grape (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301136,Class,http://purl.obolibrary.org/obo/FOBI_0145,,,,,,,,,,,"'FOBI:07545'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'brown rice'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'brown rice food product'",
http://purl.obolibrary.org/obo/FOODON_03301175,Class,http://purl.obolibrary.org/obo/FOODON_03303380,,,,,,,,,,,"'FOBI:07548'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cinnamon'",
http://purl.obolibrary.org/obo/FOODON_03301217,Class,http://purl.obolibrary.org/obo/FOODON_03309927,,,,,,,,,,,"'FOBI:07562'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'tomato sauce'",
http://purl.obolibrary.org/obo/FOODON_03301236,Class,http://purl.obolibrary.org/obo/FOODON_03306893,,,,,,,,,,,"'FOBI:0052'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'blackberry'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'blackberry (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301240,Class,http://purl.obolibrary.org/obo/FOODON_00002277,,,,,,,,,,,"'FOBI:0068'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'cherry'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cherry (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301283,Class,http://purl.obolibrary.org/obo/FOODON_03305656,,,,,,,,,,,"'FOBI:0059'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'raisins'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'raisin (whole)'",
http://purl.obolibrary.org/obo/FOODON_03301299,Class,http://purl.obolibrary.org/obo/FOODON_03306632,,,,,,,,,,,"'FOBI:07534'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'peanuts'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'peanut (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301300,Class,http://purl.obolibrary.org/obo/FOODON_00001209,,,,,,,,,,,"'FOBI:0160'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'Peas'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'pea (whole)'",
http://purl.obolibrary.org/obo/FOODON_03301326,Class,http://purl.obolibrary.org/obo/FOODON_00001169,,,,,,,,,,,"'FOBI:0088'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'cabbage'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cabbage (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301355,Class,http://purl.obolibrary.org/obo/FOODON_03306632,,,,,,,,,,,"'FOBI:07520'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'almonds'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'almond (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301397,Class,http://purl.obolibrary.org/obo/FOBI_040222,,,"''cabbage (whole, raw)''",,,,,,,,"'FOBI:0281'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'sauerkraut'",
http://purl.obolibrary.org/obo/FOODON_03301415,Class,http://purl.obolibrary.org/obo/FOODON_00001264,,,,,,,,,,,"'FOBI:00898'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'Soy'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'soybean (whole)'",
http://purl.obolibrary.org/obo/FOODON_03301440,Class,http://purl.obolibrary.org/obo/FOBI_040225,,,"''vegetable oil''	''hen egg (whole)''",,,,,,,,"'FOBI:07558'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'mayonnaise'",
http://purl.obolibrary.org/obo/FOODON_03301441,Class,http://purl.obolibrary.org/obo/FOODON_00001151,,,,,,,,,,,"'FOBI:0063'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'lemon'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'lemon (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301449,Class,http://purl.obolibrary.org/obo/FOODON_00001146,,,,,,,,,,,"'FOBI:0115'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'potato'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'potato (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301460,Class,http://purl.obolibrary.org/obo/FOBI_040225,,,"''table salt''	''white sugar''	''tomato (whole, raw)''	'spice'",,,,,,,,"'FOBI:07559'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'ketchup'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'tomato catsup'",
http://purl.obolibrary.org/obo/FOODON_03301474,Class,http://purl.obolibrary.org/obo/FOODON_03305263,,,,,,,,,,,"'FOBI:0042'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'corn oil'",
http://purl.obolibrary.org/obo/FOODON_03301482,Class,http://purl.obolibrary.org/obo/FOODON_00003042,,,,,,,,,,,"'FOBI:07571'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'oregano'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'oregano (ground)'",
http://purl.obolibrary.org/obo/FOODON_03301483,Class,http://purl.obolibrary.org/obo/FOODON_03302116,,,,,,,,,,,"'FOBI:0009'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'skimmed milk'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'lowfat cow milk'",
http://purl.obolibrary.org/obo/FOODON_03301502,Class,http://purl.obolibrary.org/obo/FOODON_00001014,,,,,,,,,,,"'FOBI:07538'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'natural yogurt'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'yogurt (plain)'",
http://purl.obolibrary.org/obo/FOODON_03301545,Class,http://purl.obolibrary.org/obo/FOBI_0101,,,,,,,,,,,"'FOBI:0103'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'cucumber'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cucumber (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301570,Class,http://purl.obolibrary.org/obo/FOBI_0092,,,,,,,,,,,"'FOBI:0094'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'carrot'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'carrot root (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301577,Class,http://purl.obolibrary.org/obo/FOBI_0092,,,,,,,,,,,"'FOBI:07533'","'http://purl.obolibrary.org/obo/IAO_0000122'",,"'squash'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'squash (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301580,Class,http://purl.obolibrary.org/obo/FOODON_00002277,,,,,,,,,,,"'FOBI:0070'","'http://purl.obolibrary.org/obo/IAO_0000122'",,"'plum'","'A plum is the fruit of a plum plant.'","'http://purl.obolibrary.org/obo/foodon.owl'",,"'plum (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301585,Class,http://purl.obolibrary.org/obo/FOODON_03310635,,,"'butter'	''white sugar''	''table salt''	'flour'	'chocolate'	'wholemeal'",,,,,,,,"'FOBI:07588'","'http://purl.obolibrary.org/obo/IAO_0000428'","'A cookie is a baked or cooked food that is small, flat and sweet. It usually contains flour, sugar and some type of oil or fat. It may include other ingredients such as raisins, oats, chocolate chips, nuts, etc.'",,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cookie'",
http://purl.obolibrary.org/obo/FOODON_03301593,Class,http://purl.obolibrary.org/obo/FOODON_00001915,,,,,,,,,,,"'FOBI:0072'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'melon'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'melon (raw)'",
http://purl.obolibrary.org/obo/FOODON_03301619,Class,http://purl.obolibrary.org/obo/FOBI_0021,,,,,,,,,,,"'FOBI:0022'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'beer'",
http://purl.obolibrary.org/obo/FOODON_03301632,Class,http://purl.obolibrary.org/obo/FOODON_03317365,,,,,,,,,,,"'FOBI:07579'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'brandy'",
http://purl.obolibrary.org/obo/FOODON_03301635,Class,http://purl.obolibrary.org/obo/FOODON_03310635,,,"'flour'	'butter'	''plant fruit food product''",,,,,,,,"'FOBI:07555'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'fruit cake'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'fruitcake'",
http://purl.obolibrary.org/obo/FOODON_03301641,Class,http://purl.obolibrary.org/obo/FOODON_03311095,,,,,,,,,,,"'FOBI:0144'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'rice'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'rice grain food product'",
http://purl.obolibrary.org/obo/FOODON_03301660,Class,http://purl.obolibrary.org/obo/FOODON_03310635,,,"''plant fruit food product''	'flour'	''white sugar''	''hen egg (whole)''	''cow milk (fluid)''",,,,,,,,"'FOBI:007957'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'pudding'",
http://purl.obolibrary.org/obo/FOODON_03301672,Class,http://purl.obolibrary.org/obo/FOODON_03316694,,,,,,,,,,,"'FOBI:0039'","'http://purl.obolibrary.org/obo/IAO_0000122'","'A spread used for flavoring, baking, and cooking that was first made in France in 1869.'",,"'https://en.wikipedia.org/wiki/Margarine'","'http://purl.obolibrary.org/obo/foodon.owl'",,"'margarine'",
http://purl.obolibrary.org/obo/FOODON_03301697,Class,http://purl.obolibrary.org/obo/FOBI_0092,,,,,,,,,,,"'FOBI:0096'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'pumpkin'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'pumpkin (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301701,Class,http://purl.obolibrary.org/obo/FOODON_00002277,,,,,,,,,,,"'FOBI:0067'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'apricot'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'apricot (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301702,Class,http://purl.obolibrary.org/obo/FOODON_00001151,,,,,,,,,,,"'FOBI:0061'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'grapefruit'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'grapefruit (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301704,Class,http://purl.obolibrary.org/obo/FOBI_0125,,,,,,,,,,,"'FOBI:0127'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'onion'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'onion (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301705,Class,http://purl.obolibrary.org/obo/FOODON_00003267,,,,,,,,,,,"'FOBI:07569'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'vinegar'",
http://purl.obolibrary.org/obo/FOODON_03301713,Class,http://purl.obolibrary.org/obo/FOODON_00001169,,,,,,,,,,,"'FOBI:0087'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'broccoli'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'broccoli floret (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301716,Class,http://purl.obolibrary.org/obo/FOODON_03411566,,,,,,,,,,,"'FOBI:0113'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'spinach'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'spinach (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301719,Class,http://purl.obolibrary.org/obo/FOODON_00002277,,,,,,,,,,,"'FOBI:0069'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'peach'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'peach (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301722,Class,http://purl.obolibrary.org/obo/FOODON_03306893,,,,,,,,,,,"'FOBI:0057'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'strawberry'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'strawberry (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301724,Class,http://purl.obolibrary.org/obo/FOODON_00001158,,,,,,,,,,,"'FOBI:0077'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'pear'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'pear (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301727,Class,http://purl.obolibrary.org/obo/FOODON_03411566,,,,,,,,,,,"'FOBI:0108'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'celery'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'celery stalk (raw)'",
http://purl.obolibrary.org/obo/FOODON_03301729,Class,http://purl.obolibrary.org/obo/FOODON_03310635,,,"''cheese food product''	''biscuit (hard) food product''	''hen egg (whole)''	''white sugar''	'flour'",,,,,,,,"'FOBI:07583'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cheesecake'",
http://purl.obolibrary.org/obo/FOODON_03301773,Class,http://purl.obolibrary.org/obo/FOODON_03411005,,,,,,,,,,,"'FOBI:0131'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'artichoke'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'artichoke (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301813,Class,http://purl.obolibrary.org/obo/FOODON_03305237,,,,,,,,,,,"'FOBI:0082'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'mango'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'mango (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301826,Class,http://purl.obolibrary.org/obo/FOODON_03305263,,,,,,,,,,,"'FOBI:0046'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'olive oil'",
http://purl.obolibrary.org/obo/FOODON_03301830,Class,http://purl.obolibrary.org/obo/FOODON_03305237,,,,,,,,,,,"'FOBI:0083'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'papaya'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'papaya (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301831,Class,http://purl.obolibrary.org/obo/FOODON_03305237,,,,,,,,,,,"'FOBI:0084'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'pineapple'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'pineapple (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03301833,Class,http://purl.obolibrary.org/obo/FOODON_03301449,,,,,,,,,,,"'FOBI:0116'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'chips'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'potato chip'",
http://purl.obolibrary.org/obo/FOODON_03301889,Class,http://purl.obolibrary.org/obo/FOODON_00001013,,,,,,,,,,,"'FOBI:07591'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cream cheese'",
http://purl.obolibrary.org/obo/FOODON_03301906,Class,http://purl.obolibrary.org/obo/FOODON_00002222,,,"''meat food product''	''vegetable food product''	''bread food product''",,,,,,,,"'FOBI:007965'","'http://purl.obolibrary.org/obo/IAO_0000122'","'A sandwich is a food typically consisting of vegetables, sliced cheese or meat, placed on or between slices of bread, or more generally any dish wherein two or more pieces of bread serve as a container or wrapper for another food type.'",,"'https://en.wikipedia.org/wiki/Sandwich'","'http://purl.obolibrary.org/obo/foodon.owl'",,"'sandwich'",
http://purl.obolibrary.org/obo/FOODON_03301977,Class,http://purl.obolibrary.org/obo/FOBI_0001,,,,,,,,,,,"'FOBI:0011'","'http://purl.obolibrary.org/obo/IAO_0000122'","'A liquid prepared for consumption, or a product that can be combined with water or milk to make one.'","'Beverages'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'beverage food product'",
http://purl.obolibrary.org/obo/FOODON_03302045,Class,http://purl.obolibrary.org/obo/FOODON_03306893,,,,,,,,,,,"'FOBI:0054'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'blueberry'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'blueberry (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03302111,Class,http://purl.obolibrary.org/obo/FOODON_03301619,,,,,,,,,,,"'FOBI:07517'","'http://purl.obolibrary.org/obo/IAO_0000428'","'A type of beer brewed using a warm fermentation method, resulting in a sweet, full-bodied and fruity taste.  Historically, the term referred to a drink brewed without hops.'",,"'https://en.wikipedia.org/wiki/Ale'","'http://purl.obolibrary.org/obo/foodon.owl'",,"'ale'",
http://purl.obolibrary.org/obo/FOODON_03302116,Class,http://purl.obolibrary.org/obo/FOBI_0018,,,,,,,,,,,"'FOBI:0007'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'milk'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cow milk (fluid)'",
http://purl.obolibrary.org/obo/FOODON_03302379,Class,http://purl.obolibrary.org/obo/FOBI_040229,,,"''bread food product''	''garlic (whole, raw)''",,,,,,,,"'FOBI:07540'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'garlic bread'",
http://purl.obolibrary.org/obo/FOODON_03302458,Class,http://purl.obolibrary.org/obo/FOODON_00001013,,,,,,,,,,,"'FOBI:07549'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'cheddar'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cheddar cheese'",
http://purl.obolibrary.org/obo/FOODON_03302727,Class,http://purl.obolibrary.org/obo/FOODON_03411566,,,,,,,,,,,"'FOBI:0109'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'chicory'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'chicory (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03302732,Class,http://purl.obolibrary.org/obo/FOODON_00001169,,,,,,,,,,,"'FOBI:0089'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'cauliflower'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'cauliflower (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03302775,Class,http://purl.obolibrary.org/obo/FOODON_03317365,,,,,,,,,,,"'FOBI:07577'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'whiskey'",
http://purl.obolibrary.org/obo/FOODON_03302776,Class,http://purl.obolibrary.org/obo/FOODON_03305263,,,,,,,,,,,"'FOBI:0044'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'soy oil'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'soybean oil'",
http://purl.obolibrary.org/obo/FOODON_03302908,Class,http://purl.obolibrary.org/obo/FOODON_00001013,,,,,,,,,,,"'FOBI:07586'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'ricotta'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'ricotta cheese'",
http://purl.obolibrary.org/obo/FOODON_03303085,Class,http://purl.obolibrary.org/obo/FOODON_03305237,,,,,,,,,,,"'FOBI:0080'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'coconut'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'coconut (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03303207,Class,http://purl.obolibrary.org/obo/FOODON_03311095,,,,,,,,,,,"'FOBI:07546'","'http://purl.obolibrary.org/obo/IAO_0000428'",,,,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'couscous'",
http://purl.obolibrary.org/obo/FOODON_03303222,Class,http://purl.obolibrary.org/obo/FOBI_0021,,,,,,,,,,,"'FOBI:0023'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'wine'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'wine (food product)'",
http://purl.obolibrary.org/obo/FOODON_03303380,Class,http://purl.obolibrary.org/obo/FOODON_00001242,,,,,,,,,,,"'FOBI:0123'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'Spices'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'spice'",
http://purl.obolibrary.org/obo/FOODON_03304006,Class,http://purl.obolibrary.org/obo/FOODON_03311146,,,,,,,,,,,"'FOBI:040224'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'Hot sauces'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'hot sauce'",
http://purl.obolibrary.org/obo/FOODON_03304595,Class,http://purl.obolibrary.org/obo/FOODON_03306347,,,,,,,,,,,"'FOBI:0278'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'ravioli'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'ravioli pasta'",
http://purl.obolibrary.org/obo/FOODON_03304639,Class,http://purl.obolibrary.org/obo/FOODON_00001138,,,,,,,,,,,"'FOBI:0030'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'green tea'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'green tea leaf (dry)'",
http://purl.obolibrary.org/obo/FOODON_03304640,Class,http://purl.obolibrary.org/obo/FOODON_00001138,,,,,,,,,,,"'FOBI:0029'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'black tea'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'black tea leaf (dry)'",
http://purl.obolibrary.org/obo/FOODON_03304656,Class,http://purl.obolibrary.org/obo/FOODON_00001169,,,,,,,,,,,"'FOBI:0090'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'radish'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'radish (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03304707,Class,http://purl.obolibrary.org/obo/FOBI_040222,,,"''cabbage (whole, raw)''	''carrot root (whole, raw)''",,,,,,,,"'FOBI:07526'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'coleslaw'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'coleslaw (food product)'",
http://purl.obolibrary.org/obo/FOODON_03304859,Class,http://purl.obolibrary.org/obo/FOODON_00001169,,,,,,,,,,,"'FOBI:07564'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'kale'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'kale leaf (raw)'",
http://purl.obolibrary.org/obo/FOODON_03305208,Class,http://purl.obolibrary.org/obo/FOODON_00003042,,,,,,,,,,,"'FOBI:0124'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'garlic'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'garlic (whole, raw)'",
http://purl.obolibrary.org/obo/FOODON_03305236,Class,http://purl.obolibrary.org/obo/FOBI_0099,,,,,,,,,,,"'FOBI:0100'","'http://purl.obolibrary.org/obo/IAO_0000428'",,"'avocado'",,"'http://purl.obolibrary.org/obo/foodon.owl'",,"'avocado (whole, raw)'",
